timestamp,open,high,low,close,volume
2024-04-18 12:00:00,411.34,411.68,407.66,407.75,737025
2024-04-18 13:00:00,407.75,408.24,406.05,406.17,852508
2024-04-18 14:00:00,406.17,406.77,404.78,404.93,1166593
2024-04-18 15:00:00,404.9,406.16,403.95,404.15,1961323
2024-04-18 16:00:00,404.41,404.63,403.51,403.88,3049537
2024-04-18 17:00:00,403.91,403.91,403.6,403.66,10295
2024-04-18 18:00:00,403.7,404.44,403.62,404.22,12336
2024-04-18 19:00:00,404.22,404.34,403.65,403.6501,11153
2024-04-19 04:00:00,400.98,403.04,400.98,402.15,12265
2024-04-19 05:00:00,402.01,403.0,401.9,402.68,4496
2024-04-19 06:00:00,402.68,402.7,401.6,402.15,6136
2024-04-19 07:00:00,402.65,403.76,401.86,403.44,18281
2024-04-19 08:00:00,402.2,405.35,396.0,405.1992,45760
2024-04-19 09:00:00,405.15,405.48,402.15,402.34,2666658
2024-04-19 10:00:00,402.315,403.055,399.39,402.38,1994938
2024-04-19 11:00:00,402.3,402.81,400.41,400.47,956709
2024-04-19 12:00:00,400.45,401.14,398.061,399.79,1399854
2024-04-19 13:00:00,399.75,402.15,399.07,401.12,886730
2024-04-19 14:00:00,401.12,401.455,398.44,399.5,1161079
2024-04-19 15:00:00,399.46,399.86,397.77,399.11,2638693
2024-04-19 16:00:00,399.12,399.27,397.85,398.05,4366896
2024-04-19 17:00:00,397.9,398.0548,397.15,397.3,12407
2024-04-19 18:00:00,397.39,399.12,397.08,397.32,86375
2024-04-19 19:00:00,397.2,397.55,397.0,397.12,6726
2024-04-22 04:00:00,400.0,400.79,396.85,400.47,7003
2024-04-22 05:00:00,400.6,401.35,400.56,400.81,4897
2024-04-22 06:00:00,401.0,401.37,400.75,400.88,2619
2024-04-22 07:00:00,400.81,400.81,399.13,399.41,21609
2024-04-22 08:00:00,400.22,401.34,397.97,399.7201,70993
2024-04-22 09:00:00,399.98,402.5,398.37,399.51,1785310
2024-04-22 10:00:00,399.66,401.29,396.67,396.92,1722449
2024-04-22 11:00:00,396.9,398.93,395.75,398.83,1192709
2024-04-22 12:00:00,398.85,399.37,398.26,399.14,741007
2024-04-22 13:00:00,399.18,401.58,399.0801,400.98,865246
2024-04-22 14:00:00,400.95,402.85,400.6,402.05,999225
2024-04-22 15:00:00,402.06,402.21,399.97,400.82,1549962
2024-04-22 16:00:00,400.96,401.32,400.21,401.1,3609315
2024-04-22 17:00:00,401.12,401.82,401.12,401.75,5670
2024-04-22 18:00:00,401.75,401.78,400.94,401.583,4044
2024-04-22 19:00:00,400.93,400.93,400.13,400.51,3426
