Date,Open,High,Low,Close,Adj Close,Volume
2007-06-27,2.610000,2.680000,2.600000,2.620000,2.620000,21600
2007-06-28,2.560000,2.650000,2.560000,2.650000,2.650000,9800
2007-06-29,2.650000,2.680000,2.640000,2.660000,2.660000,15100
2007-07-03,2.670000,2.680000,2.600000,2.600000,2.600000,16600
2007-07-04,2.630000,2.630000,2.570000,2.570000,2.570000,10500
2007-07-05,2.680000,2.790000,2.630000,2.790000,2.790000,479900
2007-07-06,2.790000,2.970000,2.770000,2.850000,2.850000,180300
2007-07-09,2.890000,2.890000,2.690000,2.800000,2.800000,83400
2007-07-10,2.780000,2.780000,2.640000,2.640000,2.640000,137900
2007-07-11,2.670000,2.890000,2.640000,2.800000,2.800000,263200
2007-07-12,2.800000,2.900000,2.800000,2.860000,2.860000,52900
2007-07-13,2.860000,2.880000,2.800000,2.880000,2.880000,295300
2007-07-16,2.880000,2.880000,2.850000,2.850000,2.850000,581200
2007-07-17,2.840000,2.840000,2.750000,2.770000,2.770000,41000
2007-07-18,2.770000,2.880000,2.710000,2.850000,2.850000,185800
2007-07-19,2.880000,2.930000,2.860000,2.920000,2.920000,88400
2007-07-20,2.900000,2.980000,2.900000,2.980000,2.980000,107300
2007-07-23,3.030000,3.070000,2.990000,3.000000,3.000000,207200
2007-07-24,3.000000,3.030000,2.850000,2.850000,2.850000,79200
2007-07-25,2.950000,2.950000,2.800000,2.800000,2.800000,91800
2007-07-26,2.850000,2.850000,2.600000,2.600000,2.600000,94200
2007-07-27,2.650000,2.650000,2.610000,2.640000,2.640000,57500
2007-07-30,2.650000,2.690000,2.620000,2.630000,2.630000,204300
2007-07-31,2.690000,2.720000,2.650000,2.650000,2.650000,90000
2007-08-01,2.660000,2.660000,2.550000,2.570000,2.570000,149300
2007-08-02,2.580000,2.600000,2.520000,2.520000,2.520000,246100
2007-08-03,2.420000,2.550000,2.410000,2.430000,2.430000,63600
2007-08-07,2.420000,2.490000,2.410000,2.430000,2.430000,57100
2007-08-08,2.600000,2.600000,2.420000,2.430000,2.430000,673100
2007-08-09,2.500000,2.500000,2.340000,2.400000,2.400000,380800
2007-08-10,2.400000,2.400000,2.100000,2.240000,2.240000,159600
2007-08-13,2.350000,2.350000,2.090000,2.100000,2.100000,259500
2007-08-14,2.120000,2.120000,2.000000,2.060000,2.060000,84400
2007-08-15,2.060000,2.090000,1.990000,2.000000,2.000000,78000
2007-08-16,1.860000,2.050000,1.580000,1.750000,1.750000,237400
2007-08-17,1.800000,2.100000,1.750000,1.850000,1.850000,524000
2007-08-20,1.850000,1.850000,1.750000,1.750000,1.750000,151900
2007-08-21,1.820000,1.820000,1.700000,1.700000,1.700000,43500
2007-08-22,1.730000,2.150000,1.700000,2.150000,2.150000,113400
2007-08-23,2.150000,2.150000,1.950000,2.050000,2.050000,59700
2007-08-24,2.100000,2.300000,2.020000,2.280000,2.280000,428600
2007-08-27,2.250000,2.250000,2.100000,2.150000,2.150000,252100
2007-08-28,2.200000,2.200000,1.990000,1.990000,1.990000,31500
2007-08-29,2.030000,2.080000,1.900000,1.900000,1.900000,15100
2007-08-30,1.810000,2.060000,1.810000,2.060000,2.060000,32400
2007-08-31,2.050000,2.280000,2.050000,2.200000,2.200000,221300
2007-09-04,2.230000,2.260000,2.100000,2.250000,2.250000,92500
2007-09-05,2.250000,2.250000,2.120000,2.200000,2.200000,24200
2007-09-06,2.130000,2.260000,2.100000,2.190000,2.190000,74000
2007-09-07,2.190000,2.270000,2.180000,2.270000,2.270000,51000
2007-09-10,2.300000,2.330000,2.110000,2.120000,2.120000,102200
2007-09-11,2.120000,2.150000,2.100000,2.150000,2.150000,48700
2007-09-12,2.120000,2.270000,2.090000,2.160000,2.160000,71500
2007-09-13,2.200000,2.290000,2.060000,2.060000,2.060000,14700
2007-09-14,2.090000,2.250000,2.090000,2.100000,2.100000,20200
2007-09-17,2.150000,2.180000,2.080000,2.100000,2.100000,34600
2007-09-18,2.150000,2.270000,2.060000,2.200000,2.200000,290200
2007-09-19,2.220000,2.240000,2.150000,2.200000,2.200000,232600
2007-09-20,2.100000,2.250000,2.100000,2.250000,2.250000,90900
2007-09-21,2.270000,2.410000,2.250000,2.250000,2.250000,235400
2007-09-24,2.340000,2.340000,2.200000,2.240000,2.240000,51400
2007-09-25,2.250000,2.340000,2.200000,2.340000,2.340000,82400
2007-09-26,2.370000,2.410000,2.310000,2.410000,2.410000,64000
2007-09-27,2.400000,2.460000,2.400000,2.460000,2.460000,25400
2007-09-28,2.400000,2.640000,2.400000,2.610000,2.610000,117700
2007-10-01,2.620000,2.720000,2.620000,2.660000,2.660000,46700
2007-10-02,2.630000,2.630000,2.500000,2.570000,2.570000,32400
2007-10-03,2.500000,2.550000,2.470000,2.500000,2.500000,78700
2007-10-04,2.500000,2.500000,2.370000,2.400000,2.400000,153200
2007-10-05,2.370000,2.440000,2.360000,2.440000,2.440000,46700
2007-10-09,2.470000,2.500000,2.400000,2.450000,2.450000,96300
2007-10-10,2.400000,2.470000,2.400000,2.440000,2.440000,33000
2007-10-11,2.450000,2.580000,2.340000,2.400000,2.400000,153700
2007-10-12,2.380000,2.380000,2.180000,2.200000,2.200000,485800
2007-10-15,2.250000,2.280000,2.170000,2.180000,2.180000,183800
2007-10-16,2.180000,2.180000,2.050000,2.060000,2.060000,382600
2007-10-17,2.090000,2.200000,2.050000,2.070000,2.070000,258400
2007-10-18,2.050000,2.310000,2.050000,2.310000,2.310000,818300
2007-10-19,2.310000,2.330000,2.230000,2.310000,2.310000,489200
2007-10-22,2.300000,2.300000,2.000000,2.180000,2.180000,688100
2007-10-23,2.110000,2.200000,2.110000,2.170000,2.170000,259100
2007-10-24,2.180000,2.190000,2.150000,2.150000,2.150000,80600
2007-10-25,2.130000,2.190000,2.130000,2.180000,2.180000,188600
2007-10-26,2.180000,2.300000,2.170000,2.300000,2.300000,224200
2007-10-29,2.300000,2.550000,2.220000,2.500000,2.500000,659900
2007-10-30,2.480000,2.480000,2.250000,2.300000,2.300000,499600
2007-10-31,2.340000,2.340000,2.220000,2.250000,2.250000,299800
2007-11-01,2.250000,2.250000,2.150000,2.200000,2.200000,263200
2007-11-02,2.240000,2.280000,2.200000,2.210000,2.210000,183100
2007-11-05,2.220000,2.220000,2.120000,2.120000,2.120000,172000
2007-11-06,2.130000,2.240000,2.110000,2.240000,2.240000,500900
2007-11-07,2.230000,2.300000,2.170000,2.170000,2.170000,201000
2007-11-08,2.190000,2.190000,2.140000,2.190000,2.190000,50100
2007-11-09,2.190000,2.200000,2.140000,2.140000,2.140000,63700
2007-11-12,2.140000,2.140000,2.060000,2.070000,2.070000,26800
2007-11-13,2.050000,2.120000,2.020000,2.030000,2.030000,36700
2007-11-14,2.050000,2.140000,2.020000,2.070000,2.070000,97200
2007-11-15,2.140000,2.180000,2.080000,2.150000,2.150000,326800
2007-11-16,2.150000,2.200000,2.000000,2.170000,2.170000,299300
2007-11-19,2.190000,2.190000,2.000000,2.030000,2.030000,44100
2007-11-20,2.150000,2.150000,2.050000,2.050000,2.050000,33700
2007-11-21,2.080000,2.080000,1.700000,2.000000,2.000000,153900
2007-11-22,2.000000,2.000000,1.800000,1.880000,1.880000,79200
2007-11-23,1.940000,2.000000,1.900000,1.900000,1.900000,58500
2007-11-26,1.860000,1.980000,1.830000,1.830000,1.830000,180300
2007-11-27,1.820000,1.880000,1.760000,1.800000,1.800000,125700
2007-11-28,1.800000,1.800000,1.770000,1.780000,1.780000,120800
2007-11-29,1.770000,1.770000,1.720000,1.750000,1.750000,109100
2007-11-30,1.730000,1.790000,1.610000,1.650000,1.650000,503100
2007-12-03,1.670000,1.750000,1.640000,1.670000,1.670000,260100
2007-12-04,1.660000,1.670000,1.600000,1.670000,1.670000,559800
2007-12-05,1.690000,1.690000,1.600000,1.630000,1.630000,56900
2007-12-06,1.600000,1.650000,1.560000,1.560000,1.560000,111400
2007-12-07,1.600000,1.630000,1.450000,1.620000,1.620000,534200
2007-12-10,1.650000,1.650000,1.600000,1.600000,1.600000,72200
2007-12-11,1.600000,1.630000,1.550000,1.550000,1.550000,82800
2007-12-12,1.580000,1.630000,1.550000,1.600000,1.600000,159900
2007-12-13,1.570000,1.600000,1.520000,1.550000,1.550000,48500
2007-12-14,1.590000,1.650000,1.550000,1.600000,1.600000,123200
2007-12-17,1.600000,1.640000,1.510000,1.520000,1.520000,95300
2007-12-18,1.510000,1.550000,1.450000,1.460000,1.460000,85800
2007-12-19,1.460000,1.470000,1.400000,1.410000,1.410000,70000
2007-12-20,1.410000,1.470000,1.380000,1.420000,1.420000,86900
2007-12-21,1.420000,1.430000,1.370000,1.410000,1.410000,87500
2007-12-24,1.420000,1.480000,1.410000,1.410000,1.410000,36000
2007-12-27,1.420000,1.480000,1.350000,1.450000,1.450000,120400
2007-12-28,1.460000,1.530000,1.430000,1.500000,1.500000,221300
2007-12-31,1.490000,1.600000,1.470000,1.600000,1.600000,101400
2008-01-02,1.600000,1.650000,1.600000,1.630000,1.630000,30300
2008-01-03,1.730000,1.730000,1.650000,1.670000,1.670000,114900
2008-01-04,1.670000,1.760000,1.670000,1.750000,1.750000,67800
2008-01-07,1.700000,1.770000,1.700000,1.700000,1.700000,172500
2008-01-08,1.700000,1.760000,1.700000,1.760000,1.760000,71000
2008-01-09,1.750000,1.750000,1.610000,1.640000,1.640000,113300
2008-01-10,1.680000,1.800000,1.530000,1.800000,1.800000,177900
2008-01-11,1.790000,1.790000,1.620000,1.650000,1.650000,34000
2008-01-14,1.750000,1.750000,1.610000,1.650000,1.650000,22800
2008-01-15,1.660000,1.690000,1.520000,1.550000,1.550000,174100
2008-01-16,1.590000,1.590000,1.460000,1.500000,1.500000,134800
2008-01-17,1.500000,1.500000,1.450000,1.450000,1.450000,97000
2008-01-18,1.490000,1.490000,1.380000,1.380000,1.380000,38500
2008-01-21,1.300000,1.300000,1.250000,1.250000,1.250000,91100
2008-01-22,1.210000,1.300000,1.200000,1.300000,1.300000,268400
2008-01-23,1.300000,1.300000,1.250000,1.250000,1.250000,31400
2008-01-24,1.430000,1.650000,1.410000,1.550000,1.550000,390500
2008-01-25,1.670000,1.700000,1.550000,1.550000,1.550000,136800
2008-01-28,1.500000,1.500000,1.480000,1.500000,1.500000,282400
2008-01-29,1.500000,1.500000,1.470000,1.470000,1.470000,125500
2008-01-30,1.500000,1.500000,1.400000,1.410000,1.410000,42600
2008-01-31,1.470000,1.470000,1.400000,1.400000,1.400000,65500
2008-02-01,1.400000,1.400000,1.380000,1.400000,1.400000,39400
2008-02-04,1.380000,1.400000,1.360000,1.390000,1.390000,139200
2008-02-05,1.380000,1.380000,1.350000,1.380000,1.380000,124900
2008-02-06,1.400000,1.470000,1.380000,1.440000,1.440000,1204900
2008-02-07,1.440000,1.440000,1.340000,1.400000,1.400000,153200
2008-02-08,1.440000,1.440000,1.400000,1.410000,1.410000,61100
2008-02-11,1.430000,1.490000,1.430000,1.490000,1.490000,24000
2008-02-12,1.430000,1.500000,1.430000,1.500000,1.500000,459400
2008-02-13,1.500000,1.500000,1.420000,1.420000,1.420000,25900
2008-02-14,1.490000,1.490000,1.400000,1.440000,1.440000,39400
2008-02-15,1.440000,1.500000,1.400000,1.500000,1.500000,42600
2008-02-19,1.500000,1.530000,1.440000,1.470000,1.470000,2826400
2008-02-20,1.480000,1.530000,1.470000,1.530000,1.530000,222300
2008-02-21,1.520000,1.560000,1.500000,1.510000,1.510000,1298500
2008-02-22,1.510000,1.580000,1.510000,1.580000,1.580000,549000
2008-02-25,1.600000,1.600000,1.560000,1.600000,1.600000,307600
2008-02-26,1.690000,1.840000,1.650000,1.840000,1.840000,149300
2008-02-27,1.800000,1.850000,1.800000,1.850000,1.850000,199300
2008-02-28,1.850000,1.930000,1.780000,1.890000,1.890000,402100
2008-02-29,1.890000,1.900000,1.700000,1.740000,1.740000,668800
2008-03-03,1.780000,1.840000,1.700000,1.840000,1.840000,77900
2008-03-04,1.830000,1.840000,1.750000,1.760000,1.760000,103300
2008-03-05,1.750000,1.820000,1.660000,1.820000,1.820000,22600
2008-03-06,1.820000,1.820000,1.670000,1.740000,1.740000,36700
2008-03-07,1.650000,1.700000,1.570000,1.650000,1.650000,76200
2008-03-10,1.650000,1.780000,1.650000,1.650000,1.650000,23900
2008-03-11,1.630000,1.750000,1.560000,1.600000,1.600000,113000
2008-03-12,1.620000,1.770000,1.620000,1.770000,1.770000,124900
2008-03-13,1.700000,1.820000,1.660000,1.820000,1.820000,214100
2008-03-14,1.820000,1.820000,1.700000,1.750000,1.750000,328900
2008-03-17,1.750000,1.750000,1.700000,1.750000,1.750000,104800
2008-03-18,1.700000,1.700000,1.650000,1.680000,1.680000,84600
2008-03-19,1.660000,1.670000,1.420000,1.500000,1.500000,152900
2008-03-20,1.490000,1.600000,1.420000,1.550000,1.550000,245300
2008-03-24,1.550000,1.600000,1.500000,1.550000,1.550000,17700
2008-03-25,1.510000,1.590000,1.510000,1.550000,1.550000,72500
2008-03-26,1.580000,1.580000,1.530000,1.530000,1.530000,396800
2008-03-27,1.550000,1.550000,1.430000,1.500000,1.500000,161700
2008-03-28,1.450000,1.500000,1.450000,1.450000,1.450000,479500
2008-03-31,1.450000,1.500000,1.450000,1.500000,1.500000,74800
2008-04-01,1.500000,1.500000,1.440000,1.470000,1.470000,110700
2008-04-02,1.430000,1.500000,1.430000,1.500000,1.500000,47200
2008-04-03,1.480000,1.480000,1.400000,1.450000,1.450000,403500
2008-04-04,1.450000,1.550000,1.450000,1.500000,1.500000,52900
2008-04-07,1.470000,1.530000,1.430000,1.430000,1.430000,66700
2008-04-08,1.430000,1.510000,1.430000,1.510000,1.510000,22600
2008-04-09,1.500000,1.500000,1.400000,1.430000,1.430000,179500
2008-04-10,1.410000,1.410000,1.400000,1.410000,1.410000,9300
2008-04-11,1.410000,1.410000,1.400000,1.400000,1.400000,18500
2008-04-14,1.400000,1.400000,1.330000,1.330000,1.330000,673400
2008-04-15,1.360000,1.470000,1.360000,1.460000,1.460000,1831400
2008-04-16,1.440000,1.590000,1.440000,1.510000,1.510000,553600
2008-04-17,1.520000,1.540000,1.380000,1.530000,1.530000,50500
2008-04-18,1.360000,1.450000,1.360000,1.410000,1.410000,9700
2008-04-21,1.400000,1.400000,1.330000,1.370000,1.370000,27300
2008-04-22,1.360000,1.550000,1.320000,1.440000,1.440000,87600
2008-04-23,1.470000,1.540000,1.380000,1.500000,1.500000,120800
2008-04-24,1.480000,1.510000,1.440000,1.440000,1.440000,86200
2008-04-25,1.440000,1.450000,1.370000,1.380000,1.380000,75900
2008-04-28,1.380000,1.400000,1.340000,1.350000,1.350000,57900
2008-04-29,1.320000,1.340000,1.280000,1.300000,1.300000,60500
2008-04-30,1.280000,1.300000,1.000000,1.110000,1.110000,445700
2008-05-01,1.140000,1.280000,1.140000,1.230000,1.230000,196700
2008-05-02,1.180000,1.280000,1.110000,1.280000,1.280000,538700
2008-05-05,1.120000,1.170000,1.100000,1.100000,1.100000,92600
2008-05-06,1.100000,1.110000,1.010000,1.030000,1.030000,166900
2008-05-07,1.020000,1.120000,1.020000,1.040000,1.040000,177700
2008-05-08,1.050000,1.080000,1.050000,1.070000,1.070000,173500
2008-05-09,1.060000,1.090000,1.020000,1.020000,1.020000,56200
2008-05-12,1.040000,1.210000,1.040000,1.190000,1.190000,457400
2008-05-13,1.190000,1.190000,1.140000,1.170000,1.170000,183200
2008-05-14,1.140000,1.200000,1.140000,1.180000,1.180000,54600
2008-05-15,1.190000,1.330000,1.190000,1.300000,1.300000,409200
2008-05-16,1.190000,1.200000,1.110000,1.150000,1.150000,325600
2008-05-20,1.200000,1.200000,1.150000,1.150000,1.150000,87300
2008-05-21,1.150000,1.200000,1.140000,1.150000,1.150000,400100
2008-05-22,1.140000,1.200000,1.130000,1.200000,1.200000,74500
2008-05-23,1.170000,1.170000,1.140000,1.150000,1.150000,115200
2008-05-26,1.140000,1.140000,1.140000,1.140000,1.140000,18500
2008-05-27,1.140000,1.140000,1.110000,1.110000,1.110000,59500
2008-05-28,1.110000,1.160000,1.110000,1.150000,1.150000,84500
2008-05-29,1.130000,1.130000,1.100000,1.130000,1.130000,109100
2008-05-30,1.150000,1.160000,1.060000,1.060000,1.060000,79900
2008-06-02,1.110000,1.130000,1.080000,1.120000,1.120000,129100
2008-06-03,1.070000,1.150000,1.050000,1.100000,1.100000,408700
2008-06-04,1.090000,1.090000,1.050000,1.080000,1.080000,174100
2008-06-05,1.050000,1.060000,1.000000,1.000000,1.000000,63400
2008-06-06,1.050000,1.050000,0.900000,0.970000,0.970000,228400
2008-06-09,0.970000,1.000000,0.930000,1.000000,1.000000,80600
