timestamp,open,high,low,close,volume
2024-04-10 11:00:00,420.57,421.12,419.7,421.0,649594
2024-04-10 11:30:00,421.04,421.13,419.76,420.42,535029
2024-04-10 12:00:00,420.44,421.03,419.91,420.56,333855
2024-04-10 12:30:00,420.6,421.92,420.42,421.77,326543
2024-04-10 13:00:00,421.76,422.87,419.995,421.81,593934
2024-04-10 13:30:00,421.74,422.62,420.22,421.675,570809
2024-04-10 14:00:00,421.71,422.62,421.07,421.69,358631
2024-04-10 14:30:00,421.75,422.66,421.1,421.15,414525
2024-04-10 15:00:00,421.21,422.95,421.02,422.11,412823
2024-04-10 15:30:00,422.17,423.8,421.29,423.13,1084329
2024-04-10 16:00:00,423.14,423.26,422.22,422.66,2346598
2024-04-10 16:30:00,422.63,423.1975,422.57,423.0,9889
2024-04-10 17:00:00,422.87,423.0,422.87,423.0,1144
2024-04-10 17:30:00,423.0,423.01,422.8,423.0,8626
2024-04-10 18:00:00,422.81,423.15,422.81,423.0,2783
2024-04-10 18:30:00,423.01,423.18,423.0,423.18,416
2024-04-10 19:00:00,422.87,422.9999,422.26,422.26,1726
2024-04-10 19:30:00,422.4,422.4,422.23,422.23,793
2024-04-11 04:00:00,423.35,425.07,423.35,424.8,8447
2024-04-11 04:30:00,425.0,426.36,425.0,425.55,6058
2024-04-11 05:00:00,425.35,426.65,425.27,425.75,6003
2024-04-11 05:30:00,426.21,426.47,425.84,426.03,2463
2024-04-11 06:00:00,425.75,425.95,425.47,425.95,1937
2024-04-11 06:30:00,426.07,426.79,426.02,426.79,2330
2024-04-11 07:00:00,426.05,426.23,425.3,425.4,16132
2024-04-11 07:30:00,425.36,425.6,424.0,424.58,15579
2024-04-11 08:00:00,425.99,426.04,423.0,425.0,53195
2024-04-11 08:30:00,425.0,427.74,425.0,427.03,123033
2024-04-11 09:00:00,427.05,427.5,425.5,425.99,42215
2024-04-11 09:30:00,425.83,426.8,424.03,424.415,1526259
2024-04-11 10:00:00,424.425,424.64,422.36,423.79,883904
2024-04-11 10:30:00,423.71,424.39,423.57,423.88,522298
2024-04-11 11:00:00,423.9,424.91,423.71,424.2492,459072
2024-04-11 11:30:00,424.23,426.05,424.2,425.965,502315
2024-04-11 12:00:00,425.99,426.43,425.6,425.68,514189
2024-04-11 12:30:00,425.685,425.89,424.92,424.96,319926
2024-04-11 13:00:00,424.99,427.5,424.61,427.16,628251
2024-04-11 13:30:00,427.18,428.22,426.94,428.08,527619
2024-04-11 14:00:00,428.12,429.13,428.0501,428.87,566262
2024-04-11 14:30:00,428.8803,429.37,428.565,428.81,551061
2024-04-11 15:00:00,428.835,429.3,428.37,428.59,447386
2024-04-11 15:30:00,428.56,428.94,427.79,427.84,1095647
2024-04-11 16:00:00,427.93,428.5864,427.7,427.76,2945184
2024-04-11 16:30:00,427.79,428.19,427.3,427.92,8955
2024-04-11 17:00:00,427.86,427.86,427.54,427.73,6294
2024-04-11 17:30:00,427.16,427.7,427.16,427.7,1034
2024-04-11 18:00:00,427.67,428.49,427.67,428.35,3939
2024-04-11 18:30:00,428.4399,428.4399,428.16,428.16,469
2024-04-11 19:00:00,428.35,428.37,428.2,428.37,1402
2024-04-11 19:30:00,428.35,428.35,427.91,428.2,4288
2024-04-12 04:00:00,427.5,427.98,427.35,427.68,1858
2024-04-12 04:30:00,427.71,427.71,427.71,427.71,125
2024-04-12 05:00:00,427.02,427.02,426.7,426.7,1194
2024-04-12 05:30:00,426.9,426.9,426.83,426.84,418
2024-04-12 06:00:00,426.74,426.74,426.65,426.65,514
2024-04-12 06:30:00,426.23,426.23,425.85,426.08,1383
2024-04-12 07:00:00,426.39,426.64,425.83,426.01,8198
2024-04-12 07:30:00,426.21,426.7,426.21,426.69,3507
2024-04-12 08:00:00,426.351,428.5,425.93,427.0,18422
2024-04-12 08:30:00,426.75,426.75,425.25,425.4,20168
2024-04-12 09:00:00,425.41,425.41,424.0,424.07,20405
2024-04-12 09:30:00,424.05,425.1794,422.52,424.83,1730395
2024-04-12 10:00:00,424.86,424.91,422.317,422.53,879441
2024-04-12 10:30:00,422.51,422.7099,420.74,421.0,758557
2024-04-12 11:00:00,421.05,423.7,420.92,423.65,522927
2024-04-12 11:30:00,423.67,424.44,423.015,423.83,545844
2024-04-12 12:00:00,423.91,424.26,422.29,422.595,425826
2024-04-12 12:30:00,422.615,422.775,421.1,421.1,481036
2024-04-12 13:00:00,421.125,421.6,419.77,420.09,590881
2024-04-12 13:30:00,420.04,421.7396,419.78,420.69,462085
2024-04-12 14:00:00,420.7,422.12,420.42,421.85,417456
2024-04-12 14:30:00,421.9,422.25,421.09,421.13,432801
2024-04-12 15:00:00,421.12,421.92,420.84,421.44,414729
2024-04-12 15:30:00,421.47,422.27,421.14,422.12,1039853
2024-04-12 16:00:00,422.11,422.6,421.9,422.34,3993445
2024-04-12 16:30:00,422.41,422.74,422.11,422.33,11144
2024-04-12 17:00:00,422.457,422.46,422.25,422.25,1230
2024-04-12 17:30:00,422.27,422.27,421.9,421.9,2499
2024-04-12 18:00:00,421.71,421.8907,421.62,421.66,2180
2024-04-12 18:30:00,421.71,421.71,421.4,421.4,775
2024-04-12 19:00:00,421.5,421.5,421.17,421.2,4592
2024-04-12 19:30:00,421.2,421.4,420.87,421.0,3316
2024-04-15 04:00:00,423.99,425.0,423.99,424.5,9273
2024-04-15 04:30:00,424.5,424.54,424.5,424.5,1285
2024-04-15 05:00:00,424.4,424.8,424.4,424.42,4192
2024-04-15 05:30:00,424.2,424.2,424.07,424.13,1639
2024-04-15 06:00:00,424.03,424.2,424.0,424.04,1503
2024-04-15 06:30:00,424.05,424.3,424.05,424.2,1250
2024-04-15 07:00:00,424.13,424.82,423.95,424.7,7692
2024-04-15 07:30:00,424.55,425.0,424.55,424.7,11792
2024-04-15 08:00:00,424.4,425.4,421.95,425.32,34832
2024-04-15 08:30:00,425.05,426.26,424.93,425.45,17199
2024-04-15 09:00:00,425.04,426.85,425.0,426.48,30188
2024-04-15 09:30:00,426.6,426.6,423.71,426.17,1457621
2024-04-15 10:00:00,426.15,426.82,422.31,423.09,996900
2024-04-15 10:30:00,423.14,423.7,421.99,422.31,718491
2024-04-15 11:00:00,422.3,422.74,421.96,422.71,482754
2024-04-15 11:30:00,422.72,423.24,421.6,421.93,469309
2024-04-15 12:00:00,421.91,422.45,420.5,420.61,469836
2024-04-15 12:30:00,420.6,420.675,419.365,420.1,480782
2024-04-15 13:00:00,420.1,420.69,416.1,416.175,548832
2024-04-15 13:30:00,416.21,416.21,414.5,415.72,780334
2024-04-15 14:00:00,415.66,415.95,413.98,414.68,494109
2024-04-15 14:30:00,414.625,415.82,414.15,414.79,420234
2024-04-15 15:00:00,414.82,415.06,413.43,414.4,588950
2024-04-15 15:30:00,414.46,414.76,413.49,413.63,1354923
2024-04-15 16:00:00,413.64,413.65,413.2,413.3,4018165
2024-04-15 16:30:00,413.22,413.41,412.51,413.41,16622
2024-04-15 17:00:00,413.25,413.64,413.0014,413.1024,3631
2024-04-15 17:30:00,413.64,413.64,413.0,413.26,6343
2024-04-15 18:00:00,413.3,414.0,413.25,413.75,10280
2024-04-15 18:30:00,413.65,413.9,413.5,413.9,1815
2024-04-15 19:00:00,413.75,413.75,413.1,413.2,4330
2024-04-15 19:30:00,413.03,413.75,413.0,413.75,2481
2024-04-16 04:00:00,413.57,413.78,413.52,413.7,2303
2024-04-16 04:30:00,414.28,414.47,414.27,414.47,2355
2024-04-16 05:00:00,414.78,414.79,414.65,414.65,427
2024-04-16 05:30:00,414.58,414.58,414.01,414.01,1813
2024-04-16 06:00:00,413.97,413.97,412.35,412.35,1386
2024-04-16 06:30:00,412.22,413.48,412.22,413.48,1486
2024-04-16 07:00:00,413.38,414.8,413.38,414.74,5031
2024-04-16 07:30:00,414.8,415.57,414.8,415.41,3492
2024-04-16 08:00:00,414.31,415.6969,411.72,414.496,26655
2024-04-16 08:30:00,414.5,415.21,414.5,414.88,6480
2024-04-16 09:00:00,414.8,414.95,413.66,414.68,25687
2024-04-16 09:30:00,414.57,416.65,413.7301,416.36,1452159
2024-04-16 10:00:00,416.36,417.6443,415.51,415.52,828008
2024-04-16 10:30:00,415.4,416.52,415.0,415.79,532000
2024-04-16 11:00:00,415.79,417.075,415.68,416.73,499033
2024-04-16 11:30:00,416.7,417.2799,415.95,415.99,378257
2024-04-16 12:00:00,416.0,416.79,415.48,416.06,343407
2024-04-16 12:30:00,416.025,416.57,415.58,416.16,286978
2024-04-16 13:00:00,416.22,416.79,415.7,416.07,284296
2024-04-16 13:30:00,416.12,417.0,414.58,416.065,500867
2024-04-16 14:00:00,416.03,418.4,414.75,414.97,571011
2024-04-16 14:30:00,414.97,417.47,414.97,417.45,299495
2024-04-16 15:00:00,417.5,417.66,416.1,416.98,353627
2024-04-16 15:30:00,416.965,416.965,414.22,414.5,848469
2024-04-16 16:00:00,414.58,414.79,414.57,414.6191,2272358
2024-04-16 16:30:00,414.61,415.41,414.61,415.2,10711
2024-04-16 17:00:00,415.3,415.493,414.58,415.493,1641
2024-04-16 17:30:00,415.4,415.4999,415.2,415.2,2992
2024-04-16 18:00:00,415.25,415.5,415.0001,415.5,1914
2024-04-16 18:30:00,415.28,415.81,415.28,415.81,564
2024-04-16 19:00:00,415.6,415.97,415.6,415.97,1518
2024-04-16 19:30:00,416.05,416.05,416.03,416.05,1818
2024-04-17 04:00:00,415.27,416.35,415.27,416.35,1956
2024-04-17 04:30:00,416.3,416.51,416.02,416.02,2527
2024-04-17 05:00:00,415.82,416.2,415.82,416.2,531
2024-04-17 05:30:00,416.42,416.46,416.42,416.46,422
2024-04-17 06:00:00,416.65,417.36,416.65,416.72,2042
2024-04-17 06:30:00,416.75,416.99,416.75,416.92,2488
2024-04-17 07:00:00,416.79,417.21,416.55,416.7,4719
2024-04-17 07:30:00,416.88,416.88,416.49,416.5,4218
2024-04-17 08:00:00,417.0,417.1,413.76,416.5,52201
2024-04-17 08:30:00,416.797,417.5469,416.5,417.3,8497
2024-04-17 09:00:00,417.25,418.25,416.81,417.36,25968
2024-04-17 09:30:00,417.25,418.88,416.2,416.72,1290886
2024-04-17 10:00:00,416.77,416.94,414.52,415.84,774744
2024-04-17 10:30:00,415.835,416.1,414.18,415.0217,485799
2024-04-17 11:00:00,415.04,415.95,413.28,413.295,440018
2024-04-17 11:30:00,413.29,413.42,412.12,413.05,517919
2024-04-17 12:00:00,413.02,414.77,410.88,411.5,833968
2024-04-17 12:30:00,411.47,411.875,410.33,411.19,453122
2024-04-17 13:00:00,411.23,413.25,411.105,413.0,355479
2024-04-17 13:30:00,412.915,413.2,411.97,413.0155,265827
2024-04-17 14:00:00,413.01,413.25,411.96,412.69,265276
2024-04-17 14:30:00,412.73,414.5,412.06,412.32,523141
2024-04-17 15:00:00,412.33,412.38,411.31,411.9,365300
2024-04-17 15:30:00,411.88,413.21,411.5,411.73,971886
2024-04-17 16:00:00,411.84,412.17,411.6,412.0,2006567
2024-04-17 16:30:00,412.02,412.02,411.0,411.49,8216
2024-04-17 17:00:00,411.59,411.84,411.59,411.65,13462
2024-04-17 17:30:00,411.83,411.84,411.7103,411.75,1186
2024-04-17 18:00:00,411.84,411.84,411.6,411.7,6081
2024-04-17 18:30:00,411.67,411.6997,411.5503,411.64,4169
2024-04-17 19:00:00,411.65,411.7,411.11,411.11,7453
2024-04-17 19:30:00,411.45,411.45,411.24,411.38,4281
2024-04-18 04:00:00,414.1,414.1,412.5,412.99,1907
2024-04-18 04:30:00,413.3,413.3,413.28,413.28,476
2024-04-18 05:00:00,413.07,413.07,412.0,412.0,2173
2024-04-18 05:30:00,412.79,412.9,412.79,412.9,958
2024-04-18 06:00:00,412.9,413.0,412.58,412.58,1300
2024-04-18 06:30:00,413.24,413.24,413.0,413.0,418
2024-04-18 07:00:00,412.84,413.0,412.75,412.75,5209
2024-04-18 07:30:00,412.91,413.11,412.85,413.01,3080
2024-04-18 08:00:00,412.89,414.46,412.4214,412.4214,15870
2024-04-18 08:30:00,412.6,413.0,412.3501,412.84,9937
2024-04-18 09:00:00,412.6,412.94,410.2,410.75,23143
2024-04-18 09:30:00,410.79,411.5,407.46,408.295,1483406
2024-04-18 10:00:00,408.25,408.56,407.09,407.9499,1015444
2024-04-18 10:30:00,407.9131,411.43,407.85,410.45,802015
2024-04-18 11:00:00,410.495,411.695,410.25,410.685,387032
2024-04-18 11:30:00,410.7,411.89,410.69,411.3301,535722
2024-04-18 12:00:00,411.34,411.68,409.15,409.4586,332533
2024-04-18 12:30:00,409.45,409.59,407.66,407.75,404492
2024-04-18 13:00:00,407.75,408.24,406.4,407.54,484245
2024-04-18 13:30:00,407.63,407.71,406.05,406.17,368263
2024-04-18 14:00:00,406.17,406.77,405.24,405.76,603076
2024-04-18 14:30:00,405.8,405.85,404.78,404.93,563517
2024-04-18 15:00:00,404.9,406.16,404.89,405.14,517922
2024-04-18 15:30:00,405.18,405.68,403.95,404.15,1443401
2024-04-18 16:00:00,404.41,404.63,403.7,403.89,3042207
2024-04-18 16:30:00,404.0,404.04,403.51,403.88,7330
2024-04-18 17:00:00,403.91,403.91,403.61,403.63,7887
2024-04-18 17:30:00,403.63,403.8,403.6,403.66,2408
2024-04-18 18:00:00,403.7,404.22,403.62,404.02,3194
2024-04-18 18:30:00,404.05,404.44,403.65,404.22,9142
2024-04-18 19:00:00,404.22,404.27,403.81,403.81,4453
2024-04-18 19:30:00,404.0,404.34,403.65,403.6501,6700
2024-04-19 04:00:00,400.98,403.04,400.98,403.04,8153
2024-04-19 04:30:00,402.44,402.44,401.96,402.15,4112
2024-04-19 05:00:00,402.01,402.15,401.9,402.05,2627
2024-04-19 05:30:00,402.27,403.0,402.27,402.68,1869
2024-04-19 06:00:00,402.68,402.7,401.6,401.88,4268
2024-04-19 06:30:00,401.99,402.15,401.6,402.15,1868
2024-04-19 07:00:00,402.65,403.68,401.86,403.48,10868
2024-04-19 07:30:00,403.33,403.76,402.96,403.44,7413
2024-04-19 08:00:00,402.2,404.5,396.0,404.4999,25759
2024-04-19 08:30:00,404.4899,405.35,404.15,405.1992,20001
2024-04-19 09:00:00,405.15,405.15,402.57,404.11,53713
2024-04-19 09:30:00,404.11,405.48,402.15,402.34,2612945
2024-04-19 10:00:00,402.315,403.055,399.39,400.44,1245558
2024-04-19 10:30:00,400.4,402.8391,400.25,402.38,749380
2024-04-19 11:00:00,402.3,402.81,401.05,401.36,499026
2024-04-19 11:30:00,401.32,401.78,400.41,400.47,457683
2024-04-19 12:00:00,400.45,401.14,398.22,398.29,701337
2024-04-19 12:30:00,398.33,399.885,398.061,399.79,698517
2024-04-19 13:00:00,399.75,400.31,399.14,399.24,418552
2024-04-19 13:30:00,399.17,402.15,399.07,401.12,468178
2024-04-19 14:00:00,401.12,401.455,399.706,399.8,472061
2024-04-19 14:30:00,399.7952,400.35,398.44,399.5,689018
2024-04-19 15:00:00,399.46,399.79,398.57,399.39,810079
2024-04-19 15:30:00,399.39,399.86,397.77,399.11,1828614
2024-04-19 16:00:00,399.12,399.27,398.3792,398.3792,4334002
2024-04-19 16:30:00,398.37,398.615,397.85,398.05,32894
2024-04-19 17:00:00,397.9,398.0548,397.74,397.75,8840
2024-04-19 17:30:00,397.9,397.9,397.15,397.3,3567
2024-04-19 18:00:00,397.39,397.6,397.2,397.45,5894
2024-04-19 18:30:00,397.45,399.12,397.08,397.32,80481
2024-04-19 19:00:00,397.2,397.55,397.04,397.27,3588
2024-04-19 19:30:00,397.2,397.2,397.0,397.12,3138
2024-04-22 04:00:00,400.0,400.5,396.85,400.5,4641
2024-04-22 04:30:00,400.5,400.79,400.47,400.47,2362
2024-04-22 05:00:00,400.6,400.67,400.56,400.67,2093
2024-04-22 05:30:00,400.6,401.35,400.6,400.81,2804
2024-04-22 06:00:00,401.0,401.37,401.0,401.34,1174
2024-04-22 06:30:00,401.0,401.0,400.75,400.88,1445
2024-04-22 07:00:00,400.81,400.81,400.0,400.0,7946
2024-04-22 07:30:00,400.0,400.5,399.13,399.41,13663
2024-04-22 08:00:00,400.22,401.34,397.97,398.15,43757
2024-04-22 08:30:00,398.2,400.0,398.06,399.7201,27236
2024-04-22 09:00:00,399.98,400.36,399.21,400.2,37562
2024-04-22 09:30:00,400.08,402.5,398.37,399.51,1747748
2024-04-22 10:00:00,399.66,401.29,397.6,397.765,1053218
2024-04-22 10:30:00,397.78,398.72,396.67,396.92,669231
2024-04-22 11:00:00,396.9,398.18,395.75,397.99,732599
2024-04-22 11:30:00,398.02,398.93,397.9,398.83,460110
2024-04-22 12:00:00,398.85,399.37,398.26,398.9865,442439
2024-04-22 12:30:00,398.95,399.21,398.51,399.14,298568
2024-04-22 13:00:00,399.18,399.9284,399.0801,399.9284,336241
2024-04-22 13:30:00,399.94,401.58,399.8,400.98,529005
2024-04-22 14:00:00,400.95,402.58,400.6,402.39,520961
2024-04-22 14:30:00,402.4,402.85,401.41,402.05,478264
2024-04-22 15:00:00,402.06,402.21,401.34,401.42,502985
2024-04-22 15:30:00,401.38,401.91,399.97,400.82,1046977
2024-04-22 16:00:00,400.96,401.07,400.36,400.65,3604644
2024-04-22 16:30:00,400.64,401.32,400.21,401.1,4671
2024-04-22 17:00:00,401.12,401.81,401.12,401.78,4947
2024-04-22 17:30:00,401.82,401.82,401.7401,401.75,723
2024-04-22 18:00:00,401.75,401.78,400.94,400.94,1461
2024-04-22 18:30:00,401.2,401.583,400.96,401.583,2583
2024-04-22 19:00:00,400.93,400.93,400.13,400.13,2245
2024-04-22 19:30:00,400.7,400.75,400.51,400.51,1181
